"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
76396,152,シャーメゾンＭ                          ,式　,1,449,449,                    ,2012/6/20,
76396,153,ヴィンヤードハウスⅢ                    ,式　,1,449,449,                    ,2012/6/20,
76396,154,エクセレンス六十谷Ⅱ                    ,式　,1,700,700,                    ,2012/6/20,
76396,155,ガーデンハイツ湯浅                      ,式　,1,700,700,                    ,2012/6/20,
76396,156,ルミエール湊                            ,式　,1,700,700,                    ,2012/6/20,
76396,157,シャーメゾン紀峰                        ,式　,1,700,700,                    ,2012/6/20,
76396,158,グランメール福島                        ,式　,1,700,700,                    ,2012/6/20,
76396,159,パールハイツ箕島                        ,式　,1,629,629,                    ,2012/6/20,
76396,160,ワイズヴィラ                            ,式　,1,500,500,                    ,2012/6/20,
76396,161,フォーレス・ノベル                      ,式　,1,700,700,                    ,2012/6/20,
76396,162,藤栄ハイツ                              ,式　,1,629,629,                    ,2012/6/20,
76396,163,ラ・サルデーヌⅡ                        ,式　,1,449,449,                    ,2012/6/20,
76396,164,メゾン・ルテシィア                      ,式　,1,449,449,                    ,2012/6/20,
76396,165,シャーメゾン下津                        ,式　,1,629,629,                    ,2012/6/20,
76396,166,リヴェール　ヒデ                        ,式　,1,700,700,                    ,2012/6/20,
76396,167,シャーメゾン笠松                        ,式　,1,700,700,                    ,2012/6/20,
76396,168,パークハイツ                            ,式　,1,449,449,                    ,2012/6/20,
76396,169,サニーハイツ向島                        ,式　,1,449,449,                    ,2012/6/20,
76396,170,リバーサイド湯浅                        ,式　,1,700,700,                    ,2012/6/20,
76396,171,ラガール湯浅                            ,式　,1,450,450,                    ,2012/6/20,
76396,172,五月ハイツ                              ,式　,1,1260,1260,                    ,2012/6/20,
76396,173,アン・セリジェ                          ,式　,1,700,700,                    ,2012/6/20,
76396,174,ブランシェ前田                          ,式　,1,700,700,                    ,2012/6/20,
76396,175,シャーメゾン青木                        ,式　,1,700,700,                    ,2012/6/20,
76396,176,フォーナス                              ,式　,1,880,880,                    ,2012/6/20,
76396,177,パレスデュオ・照（テラス）              ,式　,1,700,700,                    ,2012/6/20,
76396,178,シャーメゾンハーヴェスト                ,式　,1,700,700,                    ,2012/6/20,
76396,179,クレール松ヶ丘                          ,式　,1,449,449,                    ,2012/6/20,
76396,180,クレール                                ,式　,1,700,700,                    ,2012/6/20,
76396,181,アン・セリジェ　Ⅱ                      ,式　,1,449,449,                    ,2012/6/20,
76396,182,フレグランス二里ヶ浜                    ,式　,1,700,700,                    ,2012/6/20,
76396,183,アベニール                              ,式　,1,700,700,                    ,2012/6/20,
76396,184,ディアス赤坂                            ,式　,1,700,700,                    ,2012/6/20,
76396,185,カサ・フィオーレＦＧ                    ,式　,1,700,700,                    ,2012/6/20,
76396,186,ブランシェ旭　Ａ棟                      ,式　,1,449,449,                    ,2012/6/20,
76396,187,ブランシェ旭　Ｂ棟                      ,式　,1,449,449,                    ,2012/6/20,
76396,188,シャーメゾン安上                        ,式　,1,880,880,                    ,2012/6/20,
76396,189,フローラ                                ,式　,1,700,700,                    ,2012/6/20,
76396,190,ワイズコート                            ,式　,1,449,449,                    ,2012/6/20,
76396,191,シャーメゾン西高松                      ,式　,1,449,449,                    ,2012/6/20,
76396,192,シャーメゾン木ノ本                      ,式　,1,630,630,                    ,2012/6/20,
76396,193,ブランシェＳ                            ,式　,1,629,629,                    ,2012/6/20,
76396,194,ディアスＡＫＩＨＯ                      ,式　,1,629,629,                    ,2012/6/20,
76396,195,シャーメゾン岸宮                        ,式　,1,449,449,                    ,2012/6/20,
76396,196,シャンブルＭ                            ,式　,1,880,880,                    ,2012/6/20,
76396,197,シャーメゾン幸輝                        ,式　,1,1060,1060,                    ,2012/6/20,
76396,198,ボナール千且                            ,式　,1,700,700,                    ,2012/6/20,
76396,199,イマージュ浜の宮                        ,式　,1,449,449,                    ,2012/6/20,
76396,200,ヴィラ天神崎                            ,式　,1,849,849,                    ,2012/6/20,
76396,201,シャーメゾンフクイ                      ,式　,1,449,449,                    ,2012/6/20,
76396,202,アヴェンヌ太田                          ,式　,1,1020,1020,                    ,2012/6/20,
76396,203,メゾネット松島                          ,式　,1,449,449,                    ,2012/6/20,
76396,204,シャーメゾン今福                        ,式　,1,449,449,                    ,2012/6/20,
76396,205,イマージュ浜の宮Ⅱ                      ,式　,1,629,629,                    ,2012/6/20,
76396,206,ＫＹＡＲＡ　ＭＡＩＳＯＮ　Ⅱ            ,式　,1,449,449,                    ,2012/6/20,
76396,207,シャーメゾン西浜Ａ                      ,式　,1,629,629,                    ,2012/6/20,
76396,208,和歌浦ガーデンテラス                    ,式　,1,1200,1200,                    ,2012/6/20,
76396,209,シャーメゾン彩都Ａ                      ,式　,1,629,629,                    ,2012/6/20,
76396,210,シャーメゾン下津野                      ,式　,1,1060,1060,                    ,2012/6/20,
76396,211,消費税調整値引                          ,式　,1,29,29,                    ,2012/6/20,
76323,1,砂川　断線修理                          ,式　,1,68000,68000,                    ,2012/6/20,
76354,1,居酒屋　丸福                            ,　　,      ,         ,          ,                    ,2012/6/20,
76354,2,消防設備保守点検                        ,式　,1,20000,20000,                    ,2012/6/20,
76318,1,わかばの郷                              ,　　,      ,         ,          ,                    ,2012/6/20,
76318,2,誘導灯消防届出立会試験費                ,式　,1,30000,30000,                    ,2012/6/20,
76318,3,                                        ,　　,      ,         ,          ,                    ,2012/6/20,
76319,1,わかばの郷　受信機移設及び火災通報装置取,　　,      ,         ,          ,                    ,2012/6/20,
76319,2,電線　HP0.9×5pr                        ,ｍ　,30,120,3600,                    ,2012/6/20,
76319,3,電線　VVF2.0×2C                        ,ｍ　,30,100,3000,                    ,2012/6/20,
76319,4,工事費                                  ,式　,1,75000,75000,                    ,2012/6/20,
76319,5,試験調整費                              ,式　,1,20000,20000,                    ,2012/6/20,
76319,6,消耗品雑材料                            ,式　,1,3000,3000,                    ,2012/6/20,
76319,7,諸経費                                  ,式　,1,15400,15400,                    ,2012/6/20,
76319,8,値引                                    ,式　,1,40000,40000,                    ,2012/6/20,
76320,1,わかばの郷　水道本管埋設工事            ,　　,      ,         ,          ,                    ,2012/6/20,
