"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
86591,1,㈲藤村産業倉庫　新築工事                ,　　,      ,         ,          ,                    ,2019/11/7,
86591,2,書類作成及び消防手続立会試験費          ,式　,1,30000,30000,                    ,2019/11/7,
86591,3,粉末ABC消火器10型                       ,本　,2,4000,8000,                    ,2019/11/7,
86591,4,消火器設置台                            ,台　,2,1000,2000,                    ,2019/11/7,
86473,1,便座蓋取替工事                          ,式　,1,18000,18000,11月7日,2019/11/7,
86458,1,消防設備保守点検（機器点検）            ,式　,1,110000,110000,11月7日,2019/11/7,
86630,1,はやわざクン                            ,台　,2,10000,20000,11月6日,2019/11/6,
86444,1,ユーミー新留丁・ファーストステージ 105号,　　,      ,         ,          ,11月5日,2019/11/5,
86444,2,差動式スポット型感知器2種               ,個　,1,2640,2640,                    ,2019/11/5,
86444,3,取付費                                  ,式　,1,5000,5000,                    ,2019/11/5,
86444,4,出張費                                  ,式　,1,1500,1500,                    ,2019/11/5,
86533,1,シャーメゾン松ヶ丘                      ,　　,      ,         ,          ,                    ,2019/11/5,
86533,2,消火器点検・報告                        ,式　,1,5000,5000,11月5日,2019/11/5,
86510,1,ミドリヤいなえ                          ,　　,      ,         ,          ,                    ,2019/11/3,
86510,2,火災通報専用電話機出張修理              ,式　,1,33000,33000,8/7・11/3           ,2019/11/3,
86484,1,三菱電機4工場2階　元事務所              ,　　,      ,         ,          ,                    ,2019/11/2,
86484,2,天井解体に伴う感知器・スピーカ撤去工事  ,式　,1,50000,50000,11/2・10            ,2019/11/2,
86445,1,第二恵宝　103号室                       ,　　,      ,         ,          ,11月2日,2019/11/2,
86445,2,差動式スポット型感知器                  ,個　,3,4880,14640,                    ,2019/11/2,
86445,3,定温式スポット型感知器1種防水           ,個　,1,3680,3680,                    ,2019/11/2,
86445,4,取付費                                  ,式　,1,15000,15000,                    ,2019/11/2,
86445,5,出張費                                  ,式　,1,1500,1500,                    ,2019/11/2,
86445,6,諸経費                                  ,式　,1,3180,3180,                    ,2019/11/2,
86446,1,ヴァンティアン舟津　303号室             ,　　,      ,         ,          ,11月2日,2019/11/2,
86446,2,住警器(取付費込)                        ,台　,3,3000,9000,                    ,2019/11/2,
86475,1,1階中央備品倉庫　感知器取替             ,　　,      ,         ,          ,11月2日,2019/11/2,
86475,2,定温式ｽﾎﾟｯﾄ型感知器特殊防水             ,個　,2,2000,4000,                    ,2019/11/2,
86475,3,取替費                                  ,式　,1,10000,10000,                    ,2019/11/2,
86476,1,御社旧社屋                              ,　　,      ,         ,          ,                    ,2019/11/1,
86476,2,ダウンライト　φ100                     ,台　,2,6000,12000,                    ,2019/11/1,
86476,3,ダウンシーリング                        ,台　,1,4000,4000,                    ,2019/11/1,
86476,4,パイプファン　φ150                     ,台　,1,6000,6000,                    ,2019/11/1,
86476,5,配線材料費                              ,式　,1,15000,15000,                    ,2019/11/1,
86476,6,同上付属品                              ,式　,1,10000,10000,                    ,2019/11/1,
86476,7,工事費                                  ,式　,1,60000,60000,                    ,2019/11/1,
86476,8,諸経費                                  ,式　,1,5300,5300,                    ,2019/11/1,
86447,1,プルミエールメゾン　406号室             ,　　,      ,         ,          ,11月1日,2019/11/1,
86447,2,光電式スポット型感知器2種               ,個　,1,17600,17600,                    ,2019/11/1,
86447,3,取付費                                  ,式　,1,5000,5000,                    ,2019/11/1,
86447,4,出張費                                  ,式　,1,1500,1500,                    ,2019/11/1,
86448,1,パレデラペ　203号室                     ,　　,      ,         ,          ,11月1日,2019/11/1,
86448,2,避難はしご表示板                        ,枚　,1,600,600,                    ,2019/11/1,
86448,3,取替費                                  ,式　,1,300,300,                    ,2019/11/1,
86448,4,出張費                                  ,式　,1,1500,1500,                    ,2019/11/1,
86521,1,123ファースト八尾店                     ,　　,      ,         ,          ,                    ,2019/11/1,
86521,2,消防設備保守点検後不備改修工事          ,式　,1,73000,73000,11月1日,2019/11/1,
86536,1,123藤田店                               ,　　,      ,         ,          ,                    ,2019/11/1,
86536,2,非火災報緊急対応                        ,式　,1,45000,45000,11月1日,2019/11/1,
86420,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2019/10/31,
86420,2,りんくうﾌﾟﾚﾐｱﾑｱｳﾄﾚｯﾄ(防火対象物点検)    ,式　,1,90000,90000,10/10・11           ,2019/10/31,
86420,3,ライオンズマンション十番丁（総合点検）  ,式　,1,112000,112000,10月12日,2019/10/31,
86425,1,紀陽銀行　中之島支店　設備工事          ,　　,      ,         ,          ,                    ,2019/10/31,
86425,2,10月　出来高                            ,式　,1,1000000,1000000,                    ,2019/10/31,
86483,1,三菱電機1工場3階                        ,　　,      ,         ,          ,                    ,2019/10/31,
86483,2,防爆感知器撤去（配管含む）              ,式　,1,15000,15000,10月31日,2019/10/31,
86411,1,注番：KK-0475                           ,　　,      ,         ,          ,                    ,2019/10/31,
86411,2,藤本製薬株式会社　和歌山工場            ,　　,      ,         ,          ,                    ,2019/10/31,
86411,3,ボールタップ　型式：SH13                ,個　,1,2800,2800,                    ,2019/10/31,
86415,1,岬カントリークラブクラブハウス建替工事  ,式　,1,190000,190000,                    ,2019/10/31,
86415,2,藤本製薬和歌山工場呼水槽ボールタップ取替,式　,1,9000,9000,                    ,2019/10/31,
86433,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2019/10/31,
86433,2,藤本製薬㈱和歌山工場（消防点検）        ,式　,1,170000,170000,                    ,2019/10/31,
86584,1,消防設備保守点検（総合点検）            ,式　,1,40000,40000,10月31日,2019/10/31,
86311,1,かしの木苑　感知器取替                  ,　　,      ,         ,          ,                    ,2019/10/31,
86311,2,BV419121                                ,個　,3,810,2430,                    ,2019/10/31,
86311,3,取替工事費                              ,式　,1,30000,30000,                    ,2019/10/31,
86311,4,諸経費                                  ,式　,1,3270,3270,                    ,2019/10/31,
86428,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2019/10/31,
86428,2,123+N岡山本店（機器点検）               ,式　,1,120000,120000,10月1日,2019/10/31,
86428,3,123ライト八万店（総合点検）             ,式　,1,30000,30000,10月2日,2019/10/31,
86428,4,〃　　　（防火対象物点検）              ,式　,1,30000,30000,〃                  ,2019/10/31,
