"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
82023,123,セフィラ　プラッツ                      ,式　,1,756,756,                    ,2016/7/20,
82023,124,ハイツ楠                                ,式　,1,486,486,                    ,2016/7/20,
82023,125,サニーコート                            ,式　,1,1404,1404,                    ,2016/7/20,
82023,126,フォーレスうえだ                        ,式　,1,1663,1663,                    ,2016/7/20,
82023,127,ハイツ萩                                ,式　,1,680,680,                    ,2016/7/20,
82023,128,フォーレス有本                          ,式　,1,1026,1026,                    ,2016/7/20,
82023,129,楠見中ディアスⅡ                        ,式　,1,486,486,                    ,2016/7/20,
82023,130,ハイツ森                                ,式　,1,1026,1026,                    ,2016/7/20,
82023,131,フォーレス花野                          ,式　,1,1145,1145,                    ,2016/7/20,
82023,132,ディアス片男波                          ,式　,1,756,756,                    ,2016/7/20,
82023,133,グランシード関戸                        ,式　,1,486,486,                    ,2016/7/20,
82023,134,フレグランス小雑賀                      ,式　,1,756,756,                    ,2016/7/20,
82023,135,グリーンルーフ塩屋                      ,式　,1,486,486,                    ,2016/7/20,
82023,136,フレグランス南紀の台                    ,式　,1,972,972,                    ,2016/7/20,
82023,137,グリーンルーフＣｏｃｃｏ                ,式　,1,486,486,                    ,2016/7/20,
82023,138,ハイツ楠Ⅱ                              ,式　,1,486,486,                    ,2016/7/20,
82023,139,グリーンルーフ妙寺                      ,式　,1,972,972,                    ,2016/7/20,
82023,140,シャーメゾン山中                        ,式　,1,486,486,                    ,2016/7/20,
82023,141,シャーメゾン高松                        ,式　,1,756,756,                    ,2016/7/20,
82023,142,メゾン雑賀                              ,式　,1,486,486,                    ,2016/7/20,
82023,143,グリーンルーフのうがわ                  ,式　,1,950,950,                    ,2016/7/20,
82023,144,ドエルＫ                                ,式　,1,486,486,                    ,2016/7/20,
82023,145,シャーメゾン山崎                        ,式　,1,1296,1296,                    ,2016/7/20,
82023,146,シャーメゾン新堂                        ,式　,1,1836,1836,                    ,2016/7/20,
82023,147,シャーメゾン小雑賀                      ,式　,1,1026,1026,                    ,2016/7/20,
82023,148,エクセレンス六十谷                      ,式　,1,756,756,                    ,2016/7/20,
82023,149,シャーメゾンＨＡＭＡＩＣＨＩ            ,式　,1,972,972,                    ,2016/7/20,
82023,150,シャーメゾン打田                        ,式　,1,1026,1026,                    ,2016/7/20,
82023,151,シャーメゾン堀口                        ,式　,1,1296,1296,                    ,2016/7/20,
82023,152,シャーメゾン新堂Ⅱ                      ,式　,1,1026,1026,                    ,2016/7/20,
82023,153,シャーメゾンキタグチ                    ,式　,1,486,486,                    ,2016/7/20,
82023,154,セファミ荊本                            ,式　,1,1026,1026,                    ,2016/7/20,
82023,155,フォーレスＩ＆Ｎ                        ,式　,1,486,486,                    ,2016/7/20,
82023,156,シャーメゾンＭ                          ,式　,1,486,486,                    ,2016/7/20,
82023,157,ヴィンヤードハウスⅢ                    ,式　,1,486,486,                    ,2016/7/20,
82023,158,エクセレンス六十谷Ⅱ                    ,式　,1,756,756,                    ,2016/7/20,
82023,159,ガーデンハイツ湯浅                      ,式　,1,756,756,                    ,2016/7/20,
82023,160,ルミエール湊                            ,式　,1,756,756,                    ,2016/7/20,
82023,161,シャーメゾン紀峰                        ,式　,1,756,756,                    ,2016/7/20,
82023,162,グランメール福島                        ,式　,1,756,756,                    ,2016/7/20,
82023,163,パールハイツ箕島                        ,式　,1,680,680,                    ,2016/7/20,
82023,164,ワイズヴィラ                            ,式　,1,540,540,                    ,2016/7/20,
82023,165,フォーレス・ノベル                      ,式　,1,756,756,                    ,2016/7/20,
82023,166,藤栄ハイツ                              ,式　,1,680,680,                    ,2016/7/20,
82023,167,ラ・サルデーヌⅡ                        ,式　,1,486,486,                    ,2016/7/20,
82023,168,メゾン・ルテシィア                      ,式　,1,486,486,                    ,2016/7/20,
82023,169,シャーメゾン下津                        ,式　,1,680,680,                    ,2016/7/20,
82023,170,リヴェール　ヒデ                        ,式　,1,756,756,                    ,2016/7/20,
82023,171,シャーメゾンくすの木                    ,式　,1,1944,1944,                    ,2016/7/20,
82023,172,シャーメゾン笠松                        ,式　,1,756,756,                    ,2016/7/20,
82023,173,サニーハイツ向島                        ,式　,1,486,486,                    ,2016/7/20,
82023,174,パークハイツ                            ,式　,1,486,486,                    ,2016/7/20,
82023,175,リバーサイド湯浅                        ,式　,1,756,756,                    ,2016/7/20,
82023,176,ラガール湯浅                            ,式　,1,486,486,                    ,2016/7/20,
82023,177,五月ハイツ                              ,式　,1,1361,1361,                    ,2016/7/20,
82023,178,アン・セリジェ                          ,式　,1,756,756,                    ,2016/7/20,
82023,179,ブランシェ前田                          ,式　,1,756,756,                    ,2016/7/20,
82023,180,シャーメゾン青木                        ,式　,1,756,756,                    ,2016/7/20,
82023,181,フォーナス                              ,式　,1,950,950,                    ,2016/7/20,
82023,182,パレスデュオ・照（テラス）              ,式　,1,756,756,                    ,2016/7/20,
82023,183,シャーメゾンハーヴェスト                ,式　,1,756,756,                    ,2016/7/20,
82023,184,クレール松ヶ丘                          ,式　,1,486,486,                    ,2016/7/20,
82023,185,クレール                                ,式　,1,756,756,                    ,2016/7/20,
82023,186,アン・セリジェ　Ⅱ                      ,式　,1,486,486,                    ,2016/7/20,
82023,187,フレグランス二里ヶ浜                    ,式　,1,756,756,                    ,2016/7/20,
82023,188,アベニール                              ,式　,1,756,756,                    ,2016/7/20,
82023,189,ディアス赤坂                            ,式　,1,756,756,                    ,2016/7/20,
82023,190,カサ・フィオーレＦＧ                    ,式　,1,756,756,                    ,2016/7/20,
82023,191,ブランシェ旭　Ａ棟                      ,式　,1,486,486,                    ,2016/7/20,
82023,192,ブランシェ旭　Ｂ棟                      ,式　,1,486,486,                    ,2016/7/20,
82023,193,シャーメゾン安上                        ,式　,1,950,950,                    ,2016/7/20,
82023,194,フローラ                                ,式　,1,756,756,                    ,2016/7/20,
82023,195,ワイズコート                            ,式　,1,486,486,                    ,2016/7/20,
82023,196,シャーメゾン西高松                      ,式　,1,486,486,                    ,2016/7/20,
82023,197,シャーメゾン木ノ本                      ,式　,1,680,680,                    ,2016/7/20,
82023,198,ブランシェＳ                            ,式　,1,680,680,                    ,2016/7/20,
82023,199,ディアスＡＫＩＨＯ                      ,式　,1,680,680,                    ,2016/7/20,
82023,200,シャンブルＭ                            ,式　,1,950,950,                    ,2016/7/20,
82023,201,シャーメゾン幸輝                        ,式　,1,1145,1145,                    ,2016/7/20,
82023,202,ボナール千且                            ,式　,1,756,756,                    ,2016/7/20,
82023,203,イマージュ浜の宮                        ,式　,1,486,486,                    ,2016/7/20,
82023,204,ヴィラ天神崎                            ,式　,1,918,918,                    ,2016/7/20,
82023,205,シャーメゾンフクイ                      ,式　,1,486,486,                    ,2016/7/20,
82023,206,アヴェンヌ太田                          ,式　,1,1102,1102,                    ,2016/7/20,
